engine,symbol,side,entry_time,exit_time,entry,exit,pnl,reason,hit_tp1,hit_tp2,hit_tp3
E14 Round Premium Levels,Nifty,PE,2026-06-02 10:45:00+05:30,2026-06-02 10:50:00+05:30,13.6994140625,27.525,13.825585937499998,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-03 09:25:00+05:30,2026-06-03 09:30:00+05:30,43.00078125,64.97578125,21.974999999999994,Engine SELL,True,True,False
E14 Round Premium Levels,Nifty,PE,2026-06-03 10:05:00+05:30,2026-06-03 10:10:00+05:30,59.150390625,67.750390625,8.599999999999994,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-03 10:40:00+05:30,2026-06-03 10:45:00+05:30,73.5251953125,66.35078125,-7.174414062500006,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-04 09:20:00+05:30,2026-06-04 09:25:00+05:30,42.5755859375,45.2498046875,2.6742187500000014,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-04 13:40:00+05:30,2026-06-04 13:45:00+05:30,24.2501953125,19.8755859375,-4.374609375000002,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-05 10:35:00+05:30,2026-06-05 10:40:00+05:30,83.6,85.6501953125,2.0501953125000085,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-05 11:10:00+05:30,2026-06-05 11:15:00+05:30,42.425,49.8248046875,7.399804687500001,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-05 13:20:00+05:30,2026-06-05 13:30:00+05:30,97.8248046875,105.3001953125,7.475390624999989,Engine SELL,True,True,False
E14 Round Premium Levels,Nifty,PE,2026-06-05 14:00:00+05:30,2026-06-05 14:05:00+05:30,95.350390625,94.1505859375,-1.1998046875000057,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-05 14:30:00+05:30,2026-06-05 14:35:00+05:30,85.7248046875,90.8248046875,5.1000000000000085,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-08 09:35:00+05:30,2026-06-08 09:40:00+05:30,26.8755859375,24.9501953125,-1.9253906249999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-08 10:10:00+05:30,2026-06-08 10:15:00+05:30,16.500390625,10.4255859375,-6.074804687500002,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-08 10:40:00+05:30,2026-06-08 10:45:00+05:30,6.9001953125,5.0,-1.9001953125000002,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-08 11:15:00+05:30,2026-06-08 11:20:00+05:30,10.4,9.650390625,-0.7496093750000004,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-08 13:40:00+05:30,2026-06-08 13:45:00+05:30,11.825390625,12.025,0.19960937499999964,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-08 14:10:00+05:30,2026-06-08 14:15:00+05:30,18.0005859375,11.900390625,-6.100195312499999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-09 10:20:00+05:30,2026-06-09 10:25:00+05:30,76.149609375,74.15,-1.9996093749999915,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-09 10:55:00+05:30,2026-06-09 11:00:00+05:30,77.0,76.8001953125,-0.19980468750000568,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-10 13:40:00+05:30,2026-06-10 13:45:00+05:30,15.825390625,13.8501953125,-1.9751953125000004,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-10 14:10:00+05:30,2026-06-10 14:15:00+05:30,35.775,30.2998046875,-5.475195312499999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-10 14:40:00+05:30,2026-06-10 14:45:00+05:30,62.650390625,68.7005859375,6.050195312499994,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-11 09:30:00+05:30,2026-06-11 09:35:00+05:30,41.6505859375,29.650585937499997,-12.0,SL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-11 10:00:00+05:30,2026-06-11 10:05:00+05:30,40.6998046875,28.6998046875,-12.0,SL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-11 10:50:00+05:30,2026-06-11 10:55:00+05:30,7.2251953125,6.0498046875,-1.1753906250000004,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-12 13:20:00+05:30,2026-06-12 13:25:00+05:30,89.4498046875,77.4498046875,-12.0,SL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-15 13:15:00+05:30,2026-06-15 13:20:00+05:30,55.8751953125,48.9751953125,-6.899999999999999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-15 13:50:00+05:30,2026-06-15 13:55:00+05:30,61.0498046875,51.1244140625,-9.925390624999999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-18 10:45:00+05:30,2026-06-18 10:50:00+05:30,41.075390625,36.9,-4.175390624999999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-18 11:15:00+05:30,2026-06-18 11:20:00+05:30,53.5748046875,52.3251953125,-1.2496093749999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-18 14:15:00+05:30,2026-06-18 14:20:00+05:30,28.2001953125,18.5248046875,-9.675390624999999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-18 14:45:00+05:30,2026-06-18 14:50:00+05:30,29.35,21.249804687500003,-8.100195312499999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-19 09:20:00+05:30,2026-06-19 09:25:00+05:30,48.875390625,52.1755859375,3.3001953125000014,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-19 10:00:00+05:30,2026-06-19 10:05:00+05:30,42.3501953125,33.1748046875,-9.175390624999999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-19 10:30:00+05:30,2026-06-19 10:35:00+05:30,47.7255859375,43.8998046875,-3.8257812499999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-19 11:15:00+05:30,2026-06-19 11:25:00+05:30,46.4,50.0248046875,3.624804687500003,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-19 13:15:00+05:30,2026-06-19 13:25:00+05:30,62.425,58.875,-3.549999999999997,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-19 13:50:00+05:30,2026-06-19 13:55:00+05:30,48.75,38.625390625,-10.124609374999999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-22 13:25:00+05:30,2026-06-22 13:30:00+05:30,34.2255859375,33.5755859375,-0.6499999999999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-22 14:05:00+05:30,2026-06-22 14:10:00+05:30,32.8751953125,33.0005859375,0.12539062500000142,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-23 09:40:00+05:30,2026-06-23 09:45:00+05:30,19.525390625,16.975,-2.5503906249999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-23 10:40:00+05:30,2026-06-23 10:45:00+05:30,22.6501953125,25.425,2.7748046875000014,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-23 13:25:00+05:30,2026-06-23 13:30:00+05:30,116.8251953125,135.40078125,18.575585937499994,Engine SELL,True,True,False
E14 Round Premium Levels,Nifty,PE,2026-06-23 14:05:00+05:30,2026-06-23 14:10:00+05:30,124.950390625,112.950390625,-12.0,SL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-23 14:35:00+05:30,2026-06-23 14:40:00+05:30,112.925390625,104.650390625,-8.275000000000006,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-24 09:30:00+05:30,2026-06-24 09:35:00+05:30,28.7248046875,23.9,-4.824804687500002,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-25 13:25:00+05:30,2026-06-25 13:30:00+05:30,6.6748046875,5.0,-1.6748046875,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-25 13:55:00+05:30,2026-06-25 14:00:00+05:30,6.824609375,5.0,-1.8246093749999996,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-25 14:25:00+05:30,2026-06-25 14:30:00+05:30,41.674609375,42.5998046875,0.9251953124999943,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-25 14:55:00+05:30,2026-06-25 15:00:00+05:30,49.774609375,64.65,14.875390625000009,Engine SELL,True,True,False
E14 Round Premium Levels,Nifty,PE,2026-06-29 09:20:00+05:30,2026-06-29 09:25:00+05:30,41.85,49.325,7.475000000000001,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-29 09:50:00+05:30,2026-06-29 09:55:00+05:30,44.9001953125,43.05,-1.8501953125000057,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-29 13:15:00+05:30,2026-06-29 13:20:00+05:30,99.60078125,99.4,-0.20078124999999147,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-29 13:45:00+05:30,2026-06-29 13:50:00+05:30,104.550390625,99.275390625,-5.275000000000006,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-30 09:20:00+05:30,2026-06-30 09:25:00+05:30,60.199609375,62.3494140625,2.1498046875000014,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-30 10:05:00+05:30,2026-06-30 10:10:00+05:30,72.5,64.54921875,-7.950781250000006,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-30 10:35:00+05:30,2026-06-30 10:40:00+05:30,61.42421875,63.299609375,1.8753906250000014,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-30 14:10:00+05:30,2026-06-30 14:15:00+05:30,59.624609375,62.1748046875,2.5501953125000014,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-06-30 14:55:00+05:30,2026-06-30 15:00:00+05:30,48.2248046875,83.2248046875,35.0,TP3,True,True,True
E14 Round Premium Levels,Nifty,PE,2026-07-01 09:20:00+05:30,2026-07-01 09:25:00+05:30,42.4251953125,37.225390625,-5.199804687499999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-03 13:15:00+05:30,2026-07-03 13:20:00+05:30,26.5255859375,28.57578125,2.050195312499998,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-03 13:55:00+05:30,2026-07-03 14:00:00+05:30,40.500390625,43.1501953125,2.6498046875000014,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-03 14:35:00+05:30,2026-07-03 14:45:00+05:30,42.57578125,42.250390625,-0.32539062499999716,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-06 14:10:00+05:30,2026-07-06 14:15:00+05:30,7.8248046875,6.9501953125,-0.8746093750000004,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-07 13:15:00+05:30,2026-07-07 13:20:00+05:30,50.7501953125,49.925390625,-0.8248046874999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-07 13:45:00+05:30,2026-07-07 13:50:00+05:30,44.425390625,44.375,-0.05039062499999858,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-07 14:15:00+05:30,2026-07-07 14:20:00+05:30,33.1005859375,37.000390625,3.8998046875000014,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-08 09:20:00+05:30,2026-07-08 09:25:00+05:30,59.074609375,62.325,3.2503906250000014,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-08 10:00:00+05:30,2026-07-08 10:05:00+05:30,60.22421875,60.375,0.15078125000000142,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-08 10:40:00+05:30,2026-07-08 10:45:00+05:30,40.049609375,40.5998046875,0.5501953124999943,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-08 11:15:00+05:30,2026-07-08 11:20:00+05:30,37.2994140625,34.7744140625,-2.5249999999999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-08 13:25:00+05:30,2026-07-08 13:35:00+05:30,66.57421875,67.299609375,0.7253906250000028,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-08 14:00:00+05:30,2026-07-08 14:05:00+05:30,185.4744140625,220.4744140625,35.0,TP3,True,True,True
E14 Round Premium Levels,Nifty,PE,2026-07-09 13:20:00+05:30,2026-07-09 13:25:00+05:30,10.65,11.4248046875,0.7748046874999996,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-09 14:15:00+05:30,2026-07-09 14:20:00+05:30,7.1005859375,5.0,-2.1005859375,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-09 14:45:00+05:30,2026-07-09 14:50:00+05:30,17.6498046875,10.050585937500001,-7.59921875,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-13 09:20:00+05:30,2026-07-13 09:25:00+05:30,42.824609375,40.174609375,-2.6499999999999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-14 09:25:00+05:30,2026-07-14 09:30:00+05:30,24.1248046875,27.2248046875,3.1000000000000014,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-14 10:10:00+05:30,2026-07-14 10:15:00+05:30,50.6498046875,69.225390625,18.5755859375,Engine SELL,True,True,False
E14 Round Premium Levels,Nifty,PE,2026-07-14 10:50:00+05:30,2026-07-14 10:55:00+05:30,34.999609375,31.224609375,-3.7749999999999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-14 13:30:00+05:30,2026-07-14 13:35:00+05:30,49.625390625,63.2498046875,13.624414062500001,Engine SELL,True,True,False
E14 Round Premium Levels,Nifty,PE,2026-07-14 14:05:00+05:30,2026-07-14 14:10:00+05:30,59.9748046875,53.800390625,-6.174414062499999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-14 14:35:00+05:30,2026-07-14 14:40:00+05:30,57.525,59.525390625,2.0003906250000014,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-15 13:20:00+05:30,2026-07-15 13:25:00+05:30,70.124609375,68.7001953125,-1.4244140625000057,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-15 13:50:00+05:30,2026-07-15 13:55:00+05:30,78.875,66.875,-12.0,SL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-15 14:20:00+05:30,2026-07-15 14:25:00+05:30,68.3998046875,65.549609375,-2.8501953124999915,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-15 14:55:00+05:30,2026-07-15 15:00:00+05:30,69.55,57.55,-12.0,SL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-16 13:25:00+05:30,2026-07-16 13:30:00+05:30,58.125,65.6,7.474999999999994,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-16 14:00:00+05:30,2026-07-16 14:05:00+05:30,64.100390625,64.3,0.19960937499999432,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-16 14:40:00+05:30,2026-07-16 14:55:00+05:30,60.775390625,48.775390625,-12.0,SL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-17 13:45:00+05:30,2026-07-17 13:50:00+05:30,6.025,9.75,3.7249999999999996,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-20 09:25:00+05:30,2026-07-20 09:30:00+05:30,48.7,54.175,5.474999999999994,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-20 10:20:00+05:30,2026-07-20 10:25:00+05:30,36.024609375,27.624609375,-8.399999999999999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-20 10:50:00+05:30,2026-07-20 10:55:00+05:30,30.4244140625,27.5244140625,-2.8999999999999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-21 09:35:00+05:30,2026-07-21 09:40:00+05:30,54.1255859375,48.900390625,-5.225195312499999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-21 10:10:00+05:30,2026-07-21 10:15:00+05:30,59.6751953125,62.25078125,2.5755859375000014,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-21 10:45:00+05:30,2026-07-21 10:55:00+05:30,76.6505859375,72.2255859375,-4.424999999999997,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-22 09:25:00+05:30,2026-07-22 09:30:00+05:30,62.299609375,74.4748046875,12.175195312499994,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-22 10:10:00+05:30,2026-07-22 10:15:00+05:30,68.6751953125,74.5251953125,5.8500000000000085,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-22 11:00:00+05:30,2026-07-22 11:05:00+05:30,74.725,72.575,-2.1499999999999915,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-22 13:20:00+05:30,2026-07-22 13:25:00+05:30,90.374609375,89.8994140625,-0.4751953125000057,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-22 13:55:00+05:30,2026-07-22 14:05:00+05:30,90.3998046875,89.649609375,-0.7501953124999972,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-23 09:25:00+05:30,2026-07-23 09:30:00+05:30,36.95,38.399609375,1.4496093749999943,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-23 10:10:00+05:30,2026-07-23 10:15:00+05:30,17.0248046875,18.325,1.3001953124999979,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-23 13:15:00+05:30,2026-07-23 13:20:00+05:30,75.175,70.5748046875,-4.6001953124999915,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-23 13:50:00+05:30,2026-07-23 13:55:00+05:30,61.0751953125,58.6244140625,-2.4507812499999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-23 14:25:00+05:30,2026-07-23 14:30:00+05:30,58.95,46.95,-12.0,SL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-24 09:20:00+05:30,2026-07-24 09:25:00+05:30,49.9994140625,63.77421875,13.774804687500001,Engine SELL,True,True,False
E14 Round Premium Levels,Nifty,PE,2026-07-24 09:55:00+05:30,2026-07-24 10:10:00+05:30,91.62421875,109.85,18.225781249999997,Engine SELL,True,True,False
E14 Round Premium Levels,Nifty,PE,2026-07-24 10:50:00+05:30,2026-07-24 10:55:00+05:30,94.47421875,99.0244140625,4.550195312499994,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-28 10:05:00+05:30,2026-07-28 10:10:00+05:30,68.0751953125,60.1498046875,-7.925390624999999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-28 13:40:00+05:30,2026-07-28 13:45:00+05:30,55.3,56.624609375,1.3246093750000014,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-28 14:20:00+05:30,2026-07-28 14:30:00+05:30,52.225,58.0744140625,5.849414062499996,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-30 10:25:00+05:30,2026-07-30 10:30:00+05:30,55.1255859375,52.2255859375,-2.8999999999999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-30 10:55:00+05:30,2026-07-30 11:00:00+05:30,41.8251953125,39.1751953125,-2.6499999999999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-30 14:10:00+05:30,2026-07-30 14:15:00+05:30,36.57578125,35.67578125,-0.8999999999999986,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-30 14:40:00+05:30,2026-07-30 14:45:00+05:30,34.17578125,22.17578125,-12.0,SL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-07-31 14:30:00+05:30,2026-07-31 14:35:00+05:30,18.2501953125,18.9498046875,0.6996093749999979,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-03 13:20:00+05:30,2026-08-03 13:25:00+05:30,5.6998046875,5.0,-0.6998046875000004,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-04 10:25:00+05:30,2026-08-04 10:55:00+05:30,41.4,49.2001953125,7.800195312500001,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-04 13:25:00+05:30,2026-08-04 13:35:00+05:30,96.80078125,98.00078125,1.2000000000000028,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-04 14:20:00+05:30,2026-08-04 14:25:00+05:30,94.0501953125,95.350390625,1.3001953125000085,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-04 14:55:00+05:30,2026-08-04 15:10:00+05:30,96.7755859375,97.77578125,1.0001953124999972,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-05 13:20:00+05:30,2026-08-05 13:25:00+05:30,87.249609375,85.75,-1.4996093750000057,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-05 13:50:00+05:30,2026-08-05 13:55:00+05:30,90.724609375,91.92421875,1.1996093749999943,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-05 14:20:00+05:30,2026-08-05 14:35:00+05:30,95.7748046875,89.8248046875,-5.949999999999989,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-06 13:35:00+05:30,2026-08-06 13:40:00+05:30,28.27421875,28.49921875,0.22500000000000142,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-06 14:55:00+05:30,2026-08-06 15:00:00+05:30,26.274609375,31.775,5.500390624999998,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-07 09:25:00+05:30,2026-08-07 09:30:00+05:30,34.9998046875,34.8,-0.19980468750000568,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-07 10:00:00+05:30,2026-08-07 10:05:00+05:30,27.97421875,28.0,0.02578125000000142,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-07 10:55:00+05:30,2026-08-07 11:05:00+05:30,47.9248046875,49.27421875,1.3494140625000028,Engine SELL,True,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-07 13:15:00+05:30,2026-08-07 13:20:00+05:30,55.675,46.4244140625,-9.250585937499999,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-10 09:40:00+05:30,2026-08-10 09:45:00+05:30,80.0244140625,76.6498046875,-3.3746093750000057,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-11 09:20:00+05:30,2026-08-11 09:25:00+05:30,42.1498046875,48.3748046875,6.225000000000001,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-11 09:50:00+05:30,2026-08-11 09:55:00+05:30,57.0251953125,47.7501953125,-9.275000000000006,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-11 10:35:00+05:30,2026-08-11 10:40:00+05:30,50.500390625,52.45,1.9496093750000014,Engine SELL,False,False,False
E14 Round Premium Levels,Nifty,PE,2026-08-11 11:05:00+05:30,2026-08-11 11:10:00+05:30,66.2498046875,63.3,-2.9498046875000057,Engine SELL,False,False,False
